Date,Open,High,Low,Close,Adj Close,Volume
2016-09-28,176.779999,177.979996,176.690002,177.589996,172.409622,1694000
2016-09-29,177.479996,177.630005,174.869995,175.369995,170.254395,1853600
2016-09-30,176.580002,177.149994,176.089996,176.229996,171.089294,2419400
2016-10-03,175.330002,175.949997,174.399994,175.039993,169.934006,1785600
2016-10-04,174.589996,174.970001,171.199997,171.679993,166.672012,3166900
2016-10-05,171.660004,172.559998,171.339996,172.389999,167.361298,2305500
2016-10-06,171.929993,172.320007,170.600006,171.639999,166.633179,2273400
2016-10-07,171.899994,171.940002,170.039993,171.330002,166.332230,2249100
2016-10-10,171.839996,172.750000,170.940002,171.139999,166.147766,1928200
2016-10-11,170.240005,170.470001,168.690002,169.679993,164.730362,1998700
2016-10-12,169.600006,170.179993,168.889999,169.720001,164.769196,1554100
2016-10-13,168.869995,170.309998,168.460007,170.020004,165.060471,1919700
2016-10-14,170.990005,171.389999,170.300003,170.330002,165.361404,1512400
2016-10-17,170.539993,171.089996,169.940002,170.210007,165.244919,1229200
2016-10-18,171.679993,171.910004,169.839996,169.949997,164.992493,1179400
2016-10-19,170.800003,170.940002,169.660004,169.910004,164.953659,1164200
2016-10-20,169.570007,170.339996,168.990005,169.860001,164.905106,1210500
2016-10-21,168.110001,169.559998,167.720001,169.500000,164.555618,2013200
2016-10-24,172.649994,173.440002,170.899994,171.270004,166.274002,2668500
2016-10-25,169.470001,169.889999,165.110001,166.229996,161.380997,3826200
2016-10-26,165.690002,167.789993,165.410004,166.509995,161.652847,2174900
2016-10-27,166.869995,166.949997,165.279999,165.759995,160.924713,1486400
2016-10-28,166.550003,167.179993,165.139999,165.770004,160.934418,1934300
2016-10-31,166.460007,166.539993,165.179993,165.300003,160.478149,2289100
2016-11-01,165.399994,165.809998,163.850006,164.250000,159.458771,2455600
2016-11-02,164.699997,166.369995,163.910004,165.729996,160.895599,2233400
2016-11-03,166.139999,167.639999,165.259995,166.830002,161.963501,2505000
2016-11-04,167.210007,167.850006,166.419998,166.479996,161.623703,1927500
2016-11-07,168.149994,169.889999,167.979996,169.740005,164.788635,1930900
2016-11-08,169.899994,172.050003,169.779999,171.029999,166.040985,1955700
2016-11-09,165.839996,171.000000,165.839996,170.389999,165.419662,3659300
2016-11-10,170.160004,174.669998,169.789993,174.279999,169.196182,3280000
2016-11-11,174.050003,175.130005,173.729996,175.080002,169.972855,1868200
2016-11-14,175.229996,175.509995,171.899994,172.910004,167.866150,2604000
2016-11-15,173.160004,174.250000,171.910004,174.240005,169.157364,2177100
2016-11-16,173.130005,173.229996,171.570007,172.009995,168.063049,2020500
2016-11-17,172.009995,173.250000,172.009995,172.770004,168.805618,1783700
2016-11-18,172.509995,173.279999,172.289993,172.960007,168.991257,1711100
2016-11-21,171.419998,171.979996,170.720001,171.520004,167.584305,1993900
2016-11-22,171.669998,172.080002,171.279999,171.910004,167.965347,1553300
2016-11-23,172.080002,172.750000,171.759995,172.250000,168.297546,1477900
2016-11-25,172.210007,173.990005,172.210007,173.490005,169.509094,945800
2016-11-28,173.559998,173.770004,172.279999,172.500000,168.541809,1677700
2016-11-29,172.539993,173.289993,172.149994,172.770004,168.805618,1483200
2016-11-30,172.199997,173.190002,171.589996,171.740005,167.799240,2595800
2016-12-01,171.639999,172.740005,171.449997,172.630005,168.668839,1756900
2016-12-02,172.529999,173.690002,172.240005,172.429993,168.473419,1871500
2016-12-05,172.630005,172.949997,171.089996,171.619995,167.681992,2181300
2016-12-06,171.820007,172.029999,171.229996,171.800003,167.857880,1467500
2016-12-07,172.380005,176.059998,171.970001,176.050003,172.010361,3164300
2016-12-08,176.080002,176.350006,174.770004,175.880005,171.844269,1790700
2016-12-09,175.360001,178.869995,175.300003,178.490005,174.394379,2650400
2016-12-12,178.250000,179.809998,177.570007,179.639999,175.517975,2296100
2016-12-13,179.570007,180.059998,176.770004,178.830002,174.726563,2708600
2016-12-14,179.160004,179.389999,176.410004,176.600006,172.547729,2234200
2016-12-15,177.259995,177.580002,175.050003,176.020004,171.981049,2055600
2016-12-16,176.559998,178.500000,176.550003,177.449997,173.378235,3749600
2016-12-19,177.610001,178.669998,177.320007,178.160004,174.071945,1382000
2016-12-20,178.339996,179.330002,178.059998,178.649994,174.550674,1378200
2016-12-21,178.600006,179.529999,178.419998,178.429993,174.335724,1555900
2016-12-22,178.889999,179.460007,177.979996,179.199997,175.088074,1225600
2016-12-23,179.089996,179.289993,178.529999,178.750000,174.648392,731100
2016-12-27,178.660004,179.199997,178.570007,178.919998,174.814484,651000
2016-12-28,178.880005,179.449997,178.020004,178.080002,173.993759,1287900
2016-12-29,178.289993,179.139999,178.029999,178.410004,174.316208,1102000
2016-12-30,179.000000,179.479996,178.289993,178.570007,174.472534,1594200
2017-01-03,178.830002,180.000000,177.220001,178.050003,173.964478,2509300
2017-01-04,178.029999,178.899994,177.610001,178.320007,174.228271,1542000
2017-01-05,178.259995,179.139999,176.889999,177.710007,173.632263,1447800
2017-01-06,177.289993,178.600006,175.800003,178.229996,174.140320,1625000
2017-01-09,178.369995,178.380005,177.199997,177.270004,173.202347,1617800
2017-01-10,177.360001,177.490005,176.309998,176.580002,172.528198,2030100
2017-01-11,176.630005,178.449997,176.389999,177.889999,173.808136,1579600
2017-01-12,176.970001,177.699997,175.750000,177.440002,173.368454,1321800
2017-01-13,177.580002,177.910004,176.830002,177.389999,173.319595,1265500
2017-01-17,177.000000,177.679993,176.250000,177.259995,173.192581,1553300
2017-01-18,177.899994,179.440002,177.380005,178.490005,174.394379,1804600
2017-01-19,179.250000,179.800003,177.759995,178.679993,174.579987,1464400
2017-01-20,179.199997,179.460007,177.830002,178.490005,174.394379,1761900
2017-01-23,177.910004,178.990005,177.130005,178.509995,174.413895,1986800
2017-01-24,177.500000,177.759995,174.419998,175.970001,171.932190,3473200
2017-01-25,177.089996,178.630005,176.570007,176.729996,172.674744,3462600
2017-01-26,176.309998,177.229996,176.039993,176.820007,172.762680,2235900
2017-01-27,177.479996,177.979996,176.830002,177.479996,173.407532,1623700
2017-01-30,177.250000,177.729996,174.869995,175.419998,171.394806,1823100
2017-01-31,174.740005,175.460007,173.809998,174.820007,170.808578,1845500
2017-02-01,175.169998,175.800003,174.300003,175.169998,171.150543,2272900
2017-02-02,174.130005,174.779999,173.550003,174.179993,170.183258,3106800
2017-02-03,174.020004,175.300003,173.850006,175.039993,171.023514,2820500
2017-02-06,174.119995,176.199997,173.899994,175.100006,171.082138,1622800
2017-02-07,176.080002,176.399994,175.149994,175.759995,171.727005,1247400
2017-02-08,175.619995,177.600006,175.490005,177.070007,173.006958,2145700
2017-02-09,176.869995,178.550003,176.869995,178.179993,174.091461,2009700
2017-02-10,178.300003,179.580002,178.190002,179.000000,174.892670,1392400
2017-02-13,179.860001,181.380005,179.259995,181.020004,176.866318,1929800
2017-02-14,180.860001,182.000000,180.649994,181.600006,177.432983,2035900
2017-02-15,180.300003,181.830002,180.149994,181.699997,178.686844,1762900
2017-02-16,181.750000,183.460007,181.619995,183.410004,180.368500,2164000
2017-02-17,183.429993,183.600006,182.529999,182.949997,179.916122,1961500
2017-02-21,182.789993,183.619995,182.039993,183.369995,180.329163,1736300
2017-02-22,183.399994,186.119995,183.080002,186.039993,182.954880,2850900
2017-02-23,185.910004,187.460007,185.710007,187.190002,184.085815,2401600
2017-02-24,186.820007,188.410004,186.300003,187.410004,184.302170,2126300
2017-02-27,187.500000,187.550003,186.380005,186.910004,183.810455,1393800
2017-02-28,186.729996,187.500000,186.309998,186.350006,183.259750,1932100
2017-03-01,188.080002,190.539993,188.009995,189.860001,186.711533,2226200
2017-03-02,189.460007,190.100006,189.029999,189.889999,186.741043,1764000
2017-03-03,189.889999,190.240005,188.539993,189.309998,186.170654,1627400
2017-03-06,188.929993,189.240005,188.270004,188.899994,185.767456,1668700
2017-03-07,188.289993,189.259995,188.250000,189.089996,185.954300,1662300
2017-03-08,189.720001,190.210007,188.970001,189.509995,186.367355,1563700
2017-03-09,189.250000,190.389999,189.169998,189.899994,186.750870,1556700
2017-03-10,190.639999,191.240005,190.029999,191.210007,188.039154,2515000
2017-03-13,191.770004,191.960007,190.460007,191.520004,188.344025,1972700
2017-03-14,190.929993,191.440002,189.110001,190.330002,187.173752,1893600
2017-03-15,190.179993,191.860001,189.720001,191.199997,188.029312,2047000
2017-03-16,191.059998,191.639999,189.639999,190.309998,187.154083,1937100
2017-03-17,190.820007,192.360001,190.350006,192.360001,189.170090,4228100
2017-03-20,192.520004,193.500000,192.279999,193.009995,189.809311,2085600
2017-03-21,193.490005,193.490005,191.509995,192.130005,188.943909,1895100
2017-03-22,192.300003,192.880005,190.460007,192.220001,189.032410,1627300
2017-03-23,192.119995,192.970001,191.229996,192.139999,188.953735,1482000
2017-03-24,192.119995,192.619995,190.899994,191.509995,188.334167,1435400
2017-03-27,190.699997,191.000000,189.160004,190.429993,187.272079,1984600
2017-03-28,189.940002,191.490005,189.600006,190.990005,187.822800,2330200
2017-03-29,190.589996,191.279999,190.259995,190.679993,187.517929,1692200
2017-03-30,190.740005,191.490005,190.100006,191.279999,188.107986,1835400
2017-03-31,191.300003,192.399994,190.990005,191.330002,188.157166,1730000
2017-04-03,191.869995,192.169998,189.949997,190.720001,187.557281,1546700
2017-04-04,190.570007,190.979996,189.779999,190.190002,187.036072,1349900
2017-04-05,190.699997,192.419998,190.039993,190.240005,187.085251,1448700
2017-04-06,190.410004,191.020004,189.500000,189.889999,186.741043,1627400
2017-04-07,190.029999,190.559998,189.520004,189.990005,186.839401,1025200
2017-04-10,190.160004,190.520004,189.309998,189.710007,186.564041,1682700
2017-04-11,189.130005,190.089996,188.990005,190.070007,186.918076,1459600
2017-04-12,190.309998,190.490005,189.399994,189.699997,186.554199,1416100
2017-04-13,189.250000,189.860001,188.619995,188.649994,185.521591,1274400
2017-04-17,189.309998,190.360001,189.289993,190.360001,187.203247,1543600
2017-04-18,189.759995,190.839996,189.509995,190.220001,187.065567,1176900
2017-04-19,190.800003,191.130005,189.520004,189.830002,186.682037,1340400
2017-04-20,190.020004,192.110001,189.899994,191.160004,187.989990,1748200
2017-04-21,191.149994,191.619995,190.589996,191.500000,188.324341,2584200
2017-04-24,193.000000,194.449997,192.929993,194.229996,191.009064,2709600
2017-04-25,193.990005,195.610001,192.360001,195.130005,191.894150,4182200
2017-04-26,195.699997,196.899994,194.990005,195.000000,191.766296,2641200
2017-04-27,195.429993,196.539993,195.110001,196.110001,192.857910,1770200
2017-04-28,196.149994,197.119995,195.539993,195.830002,192.582550,2461000
2017-05-01,195.500000,195.729996,194.470001,194.809998,191.579437,1498500
2017-05-02,195.160004,196.529999,194.580002,196.529999,193.270920,2467200
2017-05-03,196.600006,197.869995,195.710007,197.630005,194.352692,2339500
2017-05-04,198.300003,199.539993,197.759995,199.509995,196.201508,2320800
2017-05-05,199.669998,199.899994,198.979996,199.399994,196.093323,1688600
2017-05-08,198.839996,199.149994,198.300003,198.649994,195.355759,1575900
2017-05-09,199.360001,199.360001,197.529999,197.960007,194.677216,1747800
2017-05-10,197.369995,197.589996,196.529999,196.639999,193.379089,2247700
2017-05-11,196.039993,196.940002,195.259995,196.750000,193.487289,1705000
2017-05-12,195.899994,197.119995,195.860001,196.570007,193.310272,1323100
2017-05-15,196.669998,197.740005,196.229996,197.630005,194.352692,1474500
2017-05-16,197.479996,197.940002,196.860001,197.910004,194.628052,1183600
2017-05-17,196.740005,196.740005,194.720001,194.839996,192.753326,1881800
2017-05-18,194.500000,195.820007,193.539993,195.240005,193.149048,1929000
2017-05-19,196.300003,196.300003,194.449997,195.800003,193.703064,1894700
2017-05-22,196.350006,198.669998,196.350006,198.509995,196.384033,1835900
2017-05-23,198.729996,198.970001,197.520004,197.729996,195.612381,1514200
2017-05-24,198.490005,198.529999,197.279999,197.490005,195.374969,1206400
2017-05-25,198.410004,199.610001,197.750000,199.539993,197.403000,1508000
2017-05-26,199.139999,200.690002,198.970001,200.669998,198.520889,1410600
2017-05-30,200.309998,203.029999,199.960007,202.440002,200.271957,2171100
2017-05-31,202.729996,204.470001,202.270004,204.470001,202.280212,3096800
2017-06-01,204.250000,204.899994,203.679993,204.350006,202.161499,2352700
2017-06-02,205.059998,207.389999,204.789993,206.699997,204.486313,1831900
2017-06-05,206.770004,207.330002,206.220001,206.220001,204.011459,1253100
2017-06-06,206.009995,206.660004,205.410004,205.410004,203.210144,1458800
2017-06-07,205.729996,205.869995,204.100006,205.009995,202.814423,1885600
2017-06-08,205.009995,206.029999,204.089996,205.940002,203.734467,2441400
2017-06-09,206.000000,206.970001,205.639999,206.929993,204.713852,1893100
2017-06-12,206.929993,208.419998,205.500000,207.389999,205.168945,2388200
2017-06-13,207.580002,209.669998,207.559998,209.110001,206.870514,1688800
2017-06-14,209.779999,210.789993,209.529999,210.009995,207.760880,1585300
2017-06-15,209.500000,211.320007,209.440002,211.289993,209.027161,1594100
2017-06-16,211.729996,213.460007,211.440002,213.240005,210.956284,3420600
2017-06-19,214.000000,214.000000,212.699997,213.360001,211.074997,1667600
2017-06-20,213.449997,214.570007,213.050003,213.360001,211.074997,1531200
2017-06-21,214.020004,214.020004,212.089996,212.860001,210.580353,1812900
2017-06-22,212.729996,213.119995,212.089996,212.220001,209.947205,1400400
2017-06-23,212.000000,213.169998,211.710007,212.899994,210.619919,1584900
2017-06-26,212.789993,213.470001,212.309998,212.610001,210.333023,1352100
2017-06-27,212.000000,212.500000,209.380005,209.779999,207.533340,2240200
2017-06-28,210.779999,211.179993,210.089996,210.619995,208.364334,1542900
2017-06-29,211.050003,211.050003,207.080002,207.850006,205.624008,1809900
2017-06-30,209.910004,209.910004,207.850006,208.190002,205.960373,1770000
2017-07-03,209.139999,210.339996,208.750000,209.830002,207.582809,1040200
2017-07-05,210.000000,210.240005,209.410004,209.759995,207.513535,1065300
2017-07-06,209.050003,209.720001,207.889999,208.020004,205.792206,1189900
2017-07-07,208.500000,210.149994,208.050003,209.589996,207.345367,1531000
2017-07-10,209.600006,211.740005,208.990005,210.490005,208.235748,1308400
2017-07-11,210.410004,211.199997,208.000000,209.660004,207.414627,1268100
2017-07-12,210.910004,212.779999,210.270004,211.300003,209.037064,1447900
2017-07-13,211.199997,212.000000,210.179993,211.089996,208.829300,1138800
2017-07-14,211.520004,212.240005,210.630005,211.770004,209.502029,1062000
2017-07-17,212.199997,212.199997,210.589996,211.679993,209.412979,1311300
2017-07-18,210.679993,211.520004,210.300003,211.309998,209.046936,1562600
2017-07-19,211.509995,212.110001,211.169998,212.100006,209.828491,825300
2017-07-20,212.210007,213.410004,212.059998,212.449997,210.174744,1347400
2017-07-21,211.649994,211.839996,209.479996,211.160004,208.898560,2246200
2017-07-24,211.199997,211.660004,210.000000,210.000000,207.750977,2165200
2017-07-25,202.649994,204.500000,197.169998,199.389999,197.254608,6593000
2017-07-26,200.449997,201.149994,198.550003,199.029999,196.898468,2922100
2017-07-27,199.139999,200.559998,197.669998,200.050003,197.907547,2174500
2017-07-28,200.789993,201.039993,198.690002,199.720001,197.581070,1488000
2017-07-31,200.000000,201.660004,199.809998,201.169998,199.015549,1833600
2017-08-01,202.289993,203.309998,201.759995,203.179993,201.004028,2015100
2017-08-02,203.190002,205.600006,202.820007,205.410004,203.210144,2029600
2017-08-03,205.910004,207.639999,205.119995,207.619995,205.396454,2054200
2017-08-04,207.949997,208.610001,206.110001,207.649994,205.426147,1522700
2017-08-07,207.899994,208.399994,206.679993,207.440002,205.218399,1172600
2017-08-08,206.830002,207.889999,205.690002,206.429993,204.219208,1856300
2017-08-09,206.690002,207.910004,205.589996,206.479996,204.268677,1622200
2017-08-10,205.619995,207.160004,205.179993,206.229996,204.021347,1571500
2017-08-11,206.850006,206.850006,205.630005,205.979996,203.774033,1452800
2017-08-14,206.660004,207.630005,206.070007,207.369995,205.149139,1254200
2017-08-15,207.000000,207.839996,206.509995,207.179993,204.961166,1048500
2017-08-16,207.210007,208.630005,206.619995,207.919998,205.693253,1704300
2017-08-17,207.789993,208.119995,205.279999,205.350006,203.150787,1396500
2017-08-18,205.350006,205.630005,203.449997,203.529999,201.350266,1838600
2017-08-21,203.800003,204.899994,203.009995,204.550003,202.359344,1567600
2017-08-22,205.199997,205.860001,204.630005,205.460007,203.259613,2091200
2017-08-23,204.050003,204.100006,202.320007,202.669998,201.652710,1267300
2017-08-24,203.889999,203.889999,201.960007,202.119995,201.105469,1230800
2017-08-25,203.440002,203.449997,202.050003,202.130005,201.115433,1238100
2017-08-28,202.779999,203.270004,201.850006,202.460007,201.443771,1174700
2017-08-29,202.199997,203.080002,201.330002,202.919998,201.901459,991300
2017-08-30,202.919998,203.690002,202.000000,203.690002,202.667603,1196200
2017-08-31,204.320007,204.619995,203.020004,204.320007,203.294434,1567900
2017-09-01,204.610001,204.910004,203.229996,203.559998,202.538239,1413000
2017-09-05,202.250000,202.529999,200.509995,200.979996,199.971191,1934500
2017-09-06,201.750000,202.250000,201.240005,202.050003,201.035828,2236200
2017-09-07,201.470001,204.710007,201.470001,204.460007,203.433731,1701500
2017-09-08,204.350006,206.119995,203.160004,205.690002,204.657562,1474000
2017-09-11,206.460007,209.779999,206.089996,209.559998,208.508133,1806700
2017-09-12,209.910004,210.960007,209.259995,209.639999,208.587723,1441200
2017-09-13,209.119995,210.289993,208.570007,209.490005,208.438492,1129600
2017-09-14,209.149994,211.910004,208.740005,211.429993,210.368729,1984200
2017-09-15,212.589996,214.119995,210.660004,213.350006,212.279114,3636400
2017-09-18,214.000000,214.039993,212.570007,213.759995,212.687042,1272400
2017-09-19,214.229996,214.649994,212.850006,213.559998,212.488052,1429700
2017-09-20,211.770004,212.600006,208.309998,210.509995,209.453354,2987200
2017-09-21,210.899994,211.619995,210.240005,210.440002,209.383713,1382400
2017-09-22,209.639999,211.300003,209.279999,210.759995,209.702103,1493300
2017-09-25,210.979996,211.220001,209.369995,210.729996,209.672256,1609200
2017-09-26,211.259995,212.830002,210.929993,211.029999,209.970749,1224600
2017-09-27,211.089996,211.380005,208.160004,209.479996,208.428528,1865100
2017-09-28,208.300003,209.880005,208.250000,209.550003,208.498184,2092800
2017-09-29,209.059998,209.899994,208.729996,209.899994,208.846420,1632200
2017-10-02,210.729996,212.789993,210.029999,212.759995,211.692062,1292100
2017-10-03,212.619995,214.600006,211.380005,214.570007,213.492996,1634900
2017-10-04,214.850006,216.940002,214.500000,216.520004,215.433197,1636400
2017-10-05,216.490005,217.610001,215.899994,216.369995,215.283936,1740500
2017-10-06,216.000000,216.539993,215.270004,216.520004,215.433197,1650800
2017-10-09,215.960007,217.210007,215.690002,216.679993,215.592377,1054600
2017-10-10,217.380005,217.600006,216.550003,216.750000,215.662033,1170900
2017-10-11,216.750000,216.860001,214.660004,216.509995,215.423233,2052900
2017-10-12,216.600006,217.639999,216.289993,217.589996,216.497818,1908000
2017-10-13,218.830002,219.759995,216.800003,217.720001,216.627167,1461600
2017-10-16,217.699997,218.729996,217.199997,218.720001,217.622147,1185200
2017-10-17,218.490005,218.720001,216.470001,217.750000,216.657013,2150800
2017-10-18,217.520004,218.639999,217.369995,218.270004,217.174408,1413600
2017-10-19,218.490005,219.250000,217.470001,219.240005,218.139542,1369000
2017-10-20,219.949997,221.320007,219.190002,221.320007,220.209106,1647800
2017-10-23,221.759995,222.779999,221.199997,221.550003,220.437943,2161300
2017-10-24,229.000000,238.899994,228.990005,234.649994,233.472183,6508400
2017-10-25,235.009995,237.940002,233.940002,237.679993,236.486969,4114500
2017-10-26,238.259995,238.800003,232.309998,232.940002,231.770782,3385000
2017-10-27,234.229996,234.949997,232.550003,234.740005,233.561752,2000400
2017-10-30,233.660004,233.660004,230.639999,231.020004,229.860413,2722600
2017-10-31,231.380005,231.600006,229.809998,230.190002,229.034576,1908200
2017-11-01,231.000000,231.759995,229.110001,230.179993,229.024628,1389900
2017-11-02,230.240005,232.800003,229.550003,232.229996,231.064331,1609500
2017-11-03,231.559998,232.580002,230.919998,232.220001,231.054398,1582700
2017-11-06,232.220001,232.630005,230.149994,230.309998,229.153976,1334700
2017-11-07,230.380005,230.770004,229.139999,230.050003,228.895279,1553600
2017-11-08,229.839996,230.649994,229.380005,229.830002,228.676392,1510200
2017-11-09,228.539993,229.399994,227.050003,228.389999,227.243607,1575800
2017-11-10,227.470001,228.440002,226.160004,227.449997,226.308334,1295800
2017-11-13,226.729996,228.429993,226.259995,228.220001,227.074463,1765300
2017-11-14,228.139999,229.960007,226.750000,229.330002,228.178894,1393200
2017-11-15,228.070007,228.509995,226.039993,227.399994,226.258575,1512100
2017-11-16,227.789993,229.990005,227.789993,229.419998,228.268448,1224800
2017-11-17,228.429993,229.919998,227.740005,229.360001,228.208740,1741800
2017-11-20,229.899994,233.589996,229.550003,231.490005,230.328064,1700000
2017-11-21,232.210007,235.710007,232.210007,234.089996,232.914993,2122600
2017-11-22,233.059998,233.860001,231.399994,231.580002,231.580002,1371800
2017-11-24,232.029999,232.039993,230.809998,231.380005,231.380005,659100
2017-11-27,231.750000,234.529999,231.130005,234.000000,234.000000,1780800
2017-11-28,234.119995,235.940002,233.380005,235.630005,235.630005,1871700
2017-11-29,236.050003,238.190002,235.639999,238.009995,238.009995,1754600
2017-11-30,238.860001,243.449997,237.690002,243.139999,243.139999,4003400
2017-12-01,243.190002,243.630005,239.149994,241.149994,241.149994,2232300
2017-12-04,243.050003,244.229996,238.509995,239.259995,239.259995,2468700
2017-12-05,240.220001,240.259995,237.860001,238.259995,238.259995,1543100
2017-12-06,240.330002,241.080002,236.970001,238.669998,238.669998,1924100
2017-12-07,238.449997,241.289993,237.929993,240.300003,240.300003,1367100
2017-12-08,240.000000,241.009995,237.490005,238.130005,238.130005,1999800
2017-12-11,239.190002,240.210007,237.860001,239.300003,239.300003,1742900
2017-12-12,236.580002,241.679993,236.119995,236.580002,236.580002,2766300
2017-12-13,236.910004,239.589996,236.630005,239.110001,239.110001,2707900
2017-12-14,240.320007,240.800003,237.809998,238.080002,238.080002,1984700
2017-12-15,239.190002,239.679993,237.649994,238.000000,238.000000,4518700
2017-12-18,238.580002,240.009995,237.149994,238.419998,238.419998,2237300
2017-12-19,239.470001,239.740005,236.899994,238.389999,238.389999,1868900
2017-12-20,238.199997,238.470001,236.490005,236.919998,236.919998,1621600
2017-12-21,236.000000,237.250000,234.410004,234.779999,234.779999,2241600
2017-12-22,235.360001,236.080002,234.279999,234.729996,234.729996,1280600
2017-12-26,235.080002,236.279999,235.029999,235.449997,235.449997,789100
2017-12-27,235.520004,236.539993,234.839996,236.199997,236.199997,970500
2017-12-28,236.940002,237.080002,235.279999,235.720001,235.720001,1189700
2017-12-29,236.479996,237.309998,235.369995,235.369995,235.369995,1343900
2018-01-02,235.779999,237.070007,232.809998,235.639999,235.639999,2931000
2018-01-03,235.070007,235.729996,233.289993,235.630005,235.630005,2193700
2018-01-04,237.000000,239.440002,236.470001,238.710007,238.710007,2243100
2018-01-05,238.649994,240.899994,237.740005,240.570007,240.570007,1814300
